date ,ID ,percent_cover,total_sc,HEDU_sc,SH_1,SH_2,SH_3,SH_4,LL_1,Flowers,f_species,dominant ,Reassigned_stems,Notes ,,
10/8/24,27,100,,,,,,,83.5,Y,VANE,VANE,,,,
10/8/24,26,100,228,157,74,89,79.5,30.5,78,Y,"NYOD, VANE",NYOD,SH_4, VANE is female,,
10/8/24,25,87,54,,22.5,Dead,40,33.5,,N,,NYOD,"SH_1, SH_3, SH_4",,,
10/8/24,24,100,158,,Dead,Dead,107,45,,Y,NYOD,NYOD,SH_4,,,
10/8/24,23,100,,,,,,,110,Y,VANE,VANE,,Male plant ,,
10/8/24,21,100,,40,106.5,65,89.5,154,,Y,"HEDU, HYVE",HYVE,"SH_1, SH_2, SH_4",,,
10/8/24,19,75,200,,95,120,Dead,83.5,,Y,HEDU,HEDU,,,,
10/8/24,17,70,291,,65,75.5,60.5,67.5,,Y,HEDU ,HEDU,,,,
10/9/24,30,100,336,290,80.5,61.5,84.5,28.5,109,Y,"HEDU, NYOD, VANE",NYOD,SH_4, male VANE ,,
10/9/24,29,100,978,90,65.5,67,81,77,82,Y,"HEDU, PONO, VANE",PONO,"SH_2, SH_1, SH_4",female VANE ,,
10/9/24,28,100,,54,68.5,80.5,70.5,73,52.5,Y,"HEDU, HYVE",HYVE,,a lot of algae in canopy ,,
10/9/24,22,100,1038,,41,75,60,71,,Y,PONO,PONO,"SH_1, SH_3",,,
10/9/24,20,100,1368,,79.5,67.5,74.5,73,,Y,PONO,PONO,,,,
10/9/24,18,100,1144,256,74,70.5,65.5,84,71,Y,"PONO, HEDU",PONO,,,,
10/15/24,16,100,929,169,81,69,63.5,86,71.5,Y,"HEDU, PONO",PONO,,,,
10/15/24,13,100,,,,,,,88.5,Y,VANE,VANE,,,,
10/15/24,12,100,,,83.5,80,94.5,,,Y,HYVE,HYVE,,,,
10/15/24,11,100,1010,,62.5,77.5,61,67.5,,Y,PONO,PONO,"SH_3, SH_4",,,
10/15/24,7,50,300,,78.5,95.5,82.5,66.5,,Y,HEDU,HEDU,,,,
10/15/24,6,100,,,Dead,73,79.5,83.5,,Y,HYVE,HYVE,SH_4,,,
10/15/24,5,100,1136,,74,72.5,70.5,76,,Y,PONO ,PONO,"SH_3, SH_4",,,
10/15/24,4,100,1045,74,66.5,78,57.5,100,88,Y,PONO,PONO,SH_3,,,
10/15/24,3,82,226,,79,89.5,78,113,,Y,HEDU,HEDU,,,,
10/15/24,2,100,,99,106,80,94.5,76,93,Y,"HEDU, HYVE",HYVE,,,,
10/15/24,1,100,,,,,,,81,Y,VANE,VANE,,male VANE ,,
10/16/24,15,100,,100,88,106,100,86.5,84,Y,"HEDU, HYVE",HYVE,,,,
10/18/24,14,72,160,152,146.5,99,69,105,86.5,Y,HEDU ,HEDU,SH_3,,,
10/18/24,10,100,45,,83,92,79.5,71,,Y,NYOD,NYOD,,,,
10/18/24,9,100,219,133,75,81,61,Dead,72,Y,HEDU,NYOD,SH_2,,,
10/18/24,8,100,84,,Dead,70.5,74,Dead,,N,,NYOD ,,,,
10/22/24,29,100,957,98,72,72.5,81,88.5,80,Y,"PONO, HEDU, VANE",PONO,,,,
10/22/24,22,100,1125,,67,72.5,56.5,74.5,,Y,PONO,PONO,,,,
10/22/24,21,100,,33,104.5,51,89,112.5,,Y,"HYVE, HEDU",HYVE,SH_4,,,
10/22/24,20,100,1398,,76,64,78,72,,Y,PONO,PONO,,,,
10/22/24,18,100,1159,221,75,76,66,82.5,62,Y,PONO,PONO,,male VANE,,
10/22/24,17,88,276,,69,77,78.5,59.5,,Y,HEDU,HEDU,,,,
10/25/24,27,100,,,,,,,83.5,Y,VANE,VANE,,,,
10/25/24,26,100,230,144,76,125,59.5,69,73,Y,VANE ,NYOD ,SH_3,,,
10/25/24,25,100,56,,79.5,119.5,111,108.5,,Y,NYOD,NYOD,SH_2,,,
10/25/24,24,100,155,,35,34,77,79,,Y,NYOD,NYOD,"SH_1, SH_2, SH_3",,,
10/25/24,23,100,,,,,,,105,Y,VANE,VANE,,,,
10/25/24,19,82,204,,99,113,75,77.5,,Y,HEDU,HEDU,SH_3,,,
10/28/24,30,100,340,287,80,84,95,64.5,77,Y,"HEDU, VANE",NYOD,SH_2,,,
10/28/24,28,100,,26,74,82,86,68,,Y,"HEDU, HYVE",HYVE,SH_2,,,
10/28/24,2,100,,,32,60,95,64,74,Y,"HEDU, HYVE",HYVE,,,,
10/28/24,1,100,,,,,,,82,Y,,VANE,,,,
11/5/24,20,100,1340,,61,69,67.5,74,,N,,PONO,SH_1,,,
11/5/24,19,80,201,,99.5,116,75,80.5,,Y,,HEDU,,,,
11/5/24,18,100,1214,188,71.5,72.5,68,82,70,Y,HEDU,PONO,,,,
11/5/24,17,88,345,,72,76.5,79,72.5,,Y,,HEDU,,,,
11/5/24,16,100,820,180,84,69,92,85,71,N,,PONO ,SH_3,,,
11/5/24,15,100,,,92,110,102,87,83,Y,"HYVE, HEDU",HYVE,,,,
11/5/24,14,100,152,140,138,97,83,106,72.5,N,,HEDU,,,,
11/5/24,13,100,,,,,,,92,Y,VANE,VANE,,,,
11/5/24,12,100,,,66,59,81.5,109,,Y,,HYVE,SH_4,,,
11/5/24,11,100,1316,,68,75.5,67,64,,Y,,PONO,,,,
11/5/24,10,95,38,,87.5,Dead,92.5,78,,N,,NYOD,,,,
11/5/24,9,100,291,188,79.5,84,58.5,35,74.5,N,,NYOD,SH_4,,,
11/5/24,8,100,127,,31.5,33.5,Dead,35.5,,N,,NYOD ,"SH_1, SH_2, SH_4",,,
11/5/24,7,55,322,,58.5,56,82.5,68,,N,,HEDU,SH_2,,,
11/5/24,6,100,,,69.5,68,65.5,66,,Y,,HYVE,SH_1,,,
11/5/24,5,100,1140,,70.5,72,75,70.5,,Y,,PONO,,,,
11/5/24,4,100,1165,63,59.5,87.5,64.5,101,76,Y,"PONO, VANE",PONO,,,,
11/5/24,3,88,231,,68,89,66,116,,N,,HEDU,SH_3,,,
11/6/24,30,100,332,277,79,82.5,Dead,67,105.5,Y,NYOD,NYOD ,,,,
11/6/24,29,100,1085,87,70,69,79.5,89.5,78.5,Y,VANE,PONO,,,,
11/6/24,28,100,,,73.5,91,87.5,105,61.5,Y,"HYVE, HEDU",HYVE,"SH_2, SH_4",,,
11/6/24,27,100,,,,,,,81.5,Y,VANE,VANE,,,,
11/6/24,26,100,237,152,76.5,125.5,71.5,85,72.5,Y,VANE,NYOD,,,,
11/6/24,25,100,71,,81,124,116.5,111,,N,,NYOD,,,,
11/6/24,24,100,167,,77,62,70.5,88,,N,,NYOD ,,,,
11/6/24,23,100,,,,,,,104,N,,VANE,,,,
11/6/24,22,100,1182,,67,75.5,64.5,76,,Y,,PONO,,,,
11/6/24,21,100,,,104,65,88,59.5,,Y,"HEDU, HYVE",HYVE,,,,
11/12/24,16,100,1053,164,86,72,92,86.5,66,Y,HEDU,PONO ,,,,
11/12/24,15,100,,78,94,78,97,79.5,81.5,Y,"HEDU, HYVE",HYVE,,,,
11/12/24,14,100,155,146,119.5,91.5,88,109,77.5,N,,,,,,
11/12/24,13,100,,,,,,,91,Y,,VANE,,,,
11/12/24,12,100,,,73,73,83.5,105.5,,Y,,HYVE,,,,
11/12/24,11,100,1064,,70,73,68.5,66,,Y,,PONO,,,,
11/12/24,10,100,45,,Dead,31.5,93.5,77,,Y,,NYOD ,SH_2,,,
11/12/24,9,100,271,180,Dead,87.5,61,54,63.5,N,,NYOD,,,,
11/12/24,8,100,108,,48.5,54.5,38,51,,N,,NYOD,SH_3,,,
11/12/24,7,65,357,,86,61,83,69,,N,,HEDU,,,,
11/12/24,6,100,,,71,56,75.5,59.5,,Y,,HYVE,"SH_2, SH_4",,,
11/12/24,5,100,1141,,72,Dead,79,67.5,,Y,,PONO,,,,
11/12/24,4,100,1176,70,Dead,87,65,97,75,Y,"PONO, VANE",PONO,,,,
11/12/24,3,75,258,,76,Dead,65,89.5,,N,,HEDU,,,,
11/12/24,2,100,,86,105,63,96.5,67.5,65,Y,HYVE,HYVE,,,,
11/12/24,1,100,,,,,,,84.5,Y,VANE,VANE,,,,
11/18/24,30,100,367,310,79.5,84,93,69,99,N,,NYOD,SH_3,,,
11/18/24,29,100,957,109,69,72.5,77.5,87.5,70.5,Y,VANE,PONO,,,,
11/18/24,28,100,,20,66.5,83.5,88,100,61,Y,HYVE,HYVE,,,,
11/18/24,27,100,,,,,,,80,Y,VANE,VANE,,,,
11/18/24,26,100,259,156,76,115,75.5,97,72,Y,VANE,NYOD,,,,
11/18/24,25,100,76,,30,126.5,58.5,29.5,,N,,NYOD,"SH_1, SH_3, SH_4",,,
11/18/24,24,100,160,,86,75.5,80.5,Dead,,N,,NYOD,,,,
11/18/24,23,100,,,,,,,104.5,N,,VANE,,,,
11/18/24,22,100,1169,,42,75.5,66,47,,Y,,PONO,"SH_1, SH_4",,,
11/18/24,21,100,,18,106.5,59.5,57.5,55,,N,,HYVE,SH_3,,,
11/18/24,20,100,1532,,62,63.5,Dead,74,,N,,PONO,SH_2,,,
11/18/24,19,65,210,,95,114.5,74,77,,N,,HEDU,,,,
11/18/24,18,100,1242,290,Dead,77,Dead,83,69.5,Y,PONO,PONO,,,,
11/18/24,17,73,372,,69.5,74.5,80,73,,N,,HEDU,,,,
11/25/24,16,100,897,126,84.5,Dead,91,78.5,64,Y,PONO,PONO,,,,
11/25/24,15,100,,,94,97,107,75.5,,Y,HYVE,HYVE,SH_4,,,
11/25/24,14,100,205,194,122,91,Dead,108,73.5,N,,VANE,,,,
11/25/24,13,100,,,,,,,93,Y,,VANE,,,,
11/25/24,12,100,,,73,57,68,65,,Y,,HYVE,,,,
11/25/24,11,100,1114,,67.5,71.5,65,66,,Y,PONO,PONO,,,,
11/25/24,10,85,41,,32.5,60.5,Dead,83,,N,,NYOD ,SH_1,,,
11/25/24,9,100,308,208,35,86,51,60.5,63,N,,NYOD,SH_1,,,
11/25/24,8,100,129,,86,72.5,73.5,62.5,,N,,NYOD,,,,
11/25/24,7,45,325,,86.5,56,83,68.5,,N,,HEDU,,,,
11/25/24,6,100,,,78,59,57,62.5,,Y,,HYVE,SH_3,,,
11/25/24,5,100,1080,,72,78,77,68,,Y,,PONO,SH_2,,,
11/25/24,4,100,1122,76,70.5,87,44,80.5,74.5,Y,"VANE, PONO",PONO,"SH_1, SH_3",,,
11/25/24,3,66,272,,75,72,69.5,96,,N,,HEDU,"SH_2, SH_2",Thick algae tangled in canopy ,,
11/25/24,2,100,,,66,61,95,66,64,Y,HYVE,HYVE,,,,
11/25/24,1,100,,,,,,,89.5,,,VANE,,,,
12/2/24,30,100,310,268,79.5,81,94,71,80,N,,NYOD ,,,,
12/2/24,29,100,,,70.5,71,79.5,88,69,Y,VANE,PONO,SH_2,,,
12/2/24,28,100,,,64,88,89,98.5,,Y,HYVE,HYVE,,significant bright green algae on canopy ,,
12/2/24,27,100,,,,,,,87,Y,VANE,VANE,,,,
12/2/24,26,100,240,150,68,112,76.5,100.5,79,Y,VANE,NYOD,SH_1,,,
12/2/24,25,100,64,,65,23.5,69,47,,N,,NYOD,SH_2,,,
12/2/24,24,100,186,,87.5,83,83,24,,N,,NYOD,SH_4,,,
12/2/24,23,100,,,,,,,101.5,N,,VANE ,,,,
12/2/24,22,100,1190,,52,Dead,64.5,53.5,,N,,PONO,,,,
12/2/24,21,100,,,104,49.5,58,54,,N,,HYVE,,,,
12/2/24,20,100,1222,,62,64.5,38,Dead,,N,,PONO,SH_3,,,
12/2/24,19,55,225,,91,113.5,73,75.5,,N,,HEDU,,,,
12/2/24,18,100,1157,243,53,72.5,56,84.5,71,Y,PONO,PONO,"SH_1, SH_3",,,
12/2/24,17,45,350,,67,45.5,75,66.5,,N,,HEDU,,,,
12/13/24,1,1,,,,,,,88,N,,VANE,,8 cm depth to canopy ,,
12/13/24,2,1,,,68.5,60,95.5,61,64,N,,HYVE,,7 cm depth to canopy ,,
12/13/24,3,15,,,78,70,62,88,,N,,HEDU,,,,
12/13/24,4,100,,,72,90,57.5,81,60,N,,PONO,,,,
12/13/24,5,100,,,69.5,81,81,64.5,,Y,,PONO,,,,
12/13/24,6,0,,,75,64,58,60,,N,,HYVE,,6 cm depth to canopy ,,
12/13/24,7,25,,,88,59,76,68.5,,N,,HEDU,,,,
12/13/24,8,80,,,90,75.5,75,74,,N,,NYOD ,,,,
12/13/24,9,65,,,45.5,90,,67.5,60,N,,NYOD,,,,
12/13/24,10,65,,,35,65.5,,Dead,,N,,NYOD,,,,
12/13/24,11,100,,,68,,64,65.5,,Y,,PONO,,,,
12/13/24,12,0,,,55.5,55,60,79,,N,,HYVE,,7 cm depth to canopy ,,
12/13/24,13,30,,,,,,,87.5,N,,VANE,,,,
12/13/24,14,5,,,119,94,,Dead,74,N,,VANE,,,,
12/13/24,15,25,,,92,93,103.5,76.5,,N,,HYVE,,5 cm depth to canopy ,,
12/13/24,16,100,,,84.5,,91.5,83,56,N,,PONO,,,,
12/16/24,17,10,,,69,Dead,69.5,70,,N,,HEDU,,,,
12/16/24,18,100,,,51,74,61,82,68.5,Y,,PONO,,,,
12/16/24,19,40,,,82,111,75.5,,,N,,HEDU,,,,
12/16/24,20,100,,,65,65,48,,,N,,PONO,,,,
12/16/24,21,100,,,102.5,44.5,58,52,,N,,HYVE,,,,
12/16/24,22,100,,,64,,65,53.5,,Y,,PONO,,,,
12/16/24,23,35,,,,,,,102,N,,VANE,,,,
12/16/24,24,100,,,Dead,84,82,31.5,,N,,NYOD ,,5.5 cm depth to canopy ,,
12/16/24,25,90,,,79,25.5,76,72.5,,N,,NYOD,,,,
12/16/24,26,100,,,65,112,76.5,94,79.5,Y,VANE,NYOD,,,,
12/16/24,27,1,,,,,,,86,Y,,VANE,,7 cm depth to canopy ,,
12/16/24,28,100,,,62,85,88,97,,N,,HYVE,,significant bright green algae on canopy ,,
12/16/24,29,100,,,66,70,77.5,87,71,Y,"PONO, VANE ",PONO,,,,
12/16/24,30,100,,,77.5,84,98,71.5,77,N,,NYOD ,,,,
